Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"45879","1","2019-02-20 13:08:36","2","670","<seaborn>","0","1"
"45881","1","2019-02-20 13:57:35","2","1454","<cross-validation><encoding>","1","1"
"45882","1","2019-02-20 14:15:55","2","1867","<time-series><lstm><scalability>","1",""
"45883","1","2019-02-20 14:21:43","1","77","<training><named-entity-recognition><labels>","1",""
"45885","1","2019-02-20 14:34:56","1","101","<machine-learning><multiclass-classification><nltk>","0",""
"45888","1","2019-02-20 14:48:45","1","18","<image-preprocessing>","0",""
"45889","1","2019-02-20 14:54:14","1","435","<deep-learning><tensorflow><cnn><object-detection>","1","2"
"45893","1","2019-02-20 15:31:25","3","1977","<keras><tensorflow>","1","2"
"45897","1","2019-02-20 15:50:30","2","205","<python><neural-network><keras><tensorflow><regression>","0",""
"45900","1","2019-02-20 16:38:05","12","13739","<python><scikit-learn><data-cleaning><normalization>","2","8"
"45902","1","2019-02-20 17:06:28","2","375","<r><time-series><forecast><data-analysis>","2",""
"45903","1","2019-02-20 17:14:14","2","61","<r><data-cleaning><outlier>","1",""
"45904","1","2019-02-20 17:49:30","4","415","<cnn><convnet><performance><gpu>","1","1"
"45906","1","2019-02-20 18:01:18","1","40","<neural-network><normalization>","0",""
"45907","1","2019-02-20 18:08:59","4","83","<neural-network><deep-learning><keras><data-cleaning>","1","1"
"45914","1","2019-02-20 20:20:35","5","1387","<classification><scikit-learn><clustering><unsupervised-learning><gaussian>","1",""
"45915","1","2019-02-20 21:09:20","3","128","<svm><cross-validation><training><unsupervised-learning><matlab>","1",""
"45916","1","2019-02-20 21:13:45","7","12690","<python><dataset><preprocessing><pytorch>","2","1"
"45919","1","2019-02-20 22:29:12","3","63","<machine-learning><deep-learning><convolution>","1",""
"45922","1","2019-02-20 23:02:27","2","95","<machine-learning><classification><data-mining><pca><dimensionality-reduction>","4",""
"45923","1","2019-02-21 00:16:14","3","94","<churn>","1",""
"45924","1","2019-02-21 00:28:36","3","159","<machine-learning><statistics>","1",""
"45930","1","2019-02-21 01:33:15","2","31","<python><data-mining><predictive-modeling><feature-extraction>","0",""
"45933","1","2019-02-21 02:41:10","3","252","<neural-network><keras><tensorflow>","1",""
"45936","1","2019-02-21 05:02:02","2","54","<deep-learning><cross-validation><training><loss-function>","0",""
"45937","1","2019-02-21 06:08:40","3","385","<python><pandas><numpy><dataframe><data-wrangling>","2",""
"45940","1","2019-02-21 10:18:13","2","1103","<python><csv>","1",""
"45941","1","2019-02-21 10:25:07","2","253","<keras><nlp><word-embeddings><attention-mechanism>","0",""
"45942","1","2019-02-21 10:25:29","2","681","<neural-network><convolution>","2","1"
"45943","1","2019-02-21 10:36:20","3","49","<pandas><bigdata><databases><sql>","1",""
"45944","1","2019-02-21 10:38:13","3","440","<jupyter><google><cloud>","1",""
"45947","1","2019-02-21 11:26:58","2","84","<machine-learning><python><neural-network><classification><r>","3",""
"45950","1","2019-02-21 12:26:55","1","216","<python><neural-network><deep-learning><reinforcement-learning><policy-gradients>","1","1"
"45954","1","2019-02-21 13:58:59","2","2120","<python><deep-learning><keras><regression><matplotlib>","2",""
"45957","1","2019-02-21 14:17:38","1","54","<machine-learning><neural-network><predictive-modeling>","1",""
"45959","1","2019-02-21 14:29:08","1","41","<reinforcement-learning><online-learning>","0","2"
"45960","1","2019-02-21 14:38:33","2","1565","<computer-vision><3d-reconstruction>","2","1"
"45963","1","2019-02-21 14:51:23","3","1206","<classification><regression><algorithms>","0",""
"45964","1","2019-02-21 15:09:01","3","569","<machine-learning><.net>","2","1"
"45965","1","2019-02-21 15:24:11","1","44","<machine-learning><python><neural-network>","0",""
"45968","1","2019-02-21 16:03:39","1","29","<dataset><cnn>","1",""
"45969","1","2019-02-21 16:25:05","1","34","<machine-learning><deep-learning><keras><autoencoder>","1","0"
"45970","1","2019-02-21 16:43:29","1","236","<machine-learning><r><random-forest><predictor-importance>","1",""
"45971","1","2019-02-21 16:51:53","1","2022","<python><neural-network><keras><nlp>","0",""
"45974","1","2019-02-21 18:39:20","4","3439","<classification><evaluation><binary>","1","2"
"45982","1","2019-02-21 21:13:13","2","443","<python><deep-learning><keras><lstm><rnn>","1",""
"45983","1","2019-02-21 21:23:39","1","228","<machine-learning><classification><scikit-learn><metric><score>","0",""
"45988","1","2019-02-22 00:23:42","2","81","<machine-learning><classification><metric>","1",""
"45989","1","2019-02-22 01:44:51","2","263","<scikit-learn><machine-learning-model>","2",""
"45991","1","2019-02-22 03:50:34","0","17","<deep-learning><keras><convolution>","1",""
"45996","1","2019-02-22 06:42:07","1","55","<feature-engineering><anomaly-detection>","0",""
"45997","1","2019-02-22 06:44:36","0","864","<machine-learning><python><pandas><categorical-data>","1",""
"45999","1","2019-02-22 07:37:11","0","62","<machine-learning><python><deep-learning><recommender-system>","2",""
"46000","1","2019-02-22 07:45:12","1","443","<python><time-series><csv>","1",""
"46001","1","2019-02-22 07:45:24","1","41","<nlp><named-entity-recognition><chatbot>","1","1"
"46002","1","2019-02-22 07:53:48","4","925","<machine-learning><data-cleaning><categorical-data>","3","1"
"46003","1","2019-02-22 08:12:46","1","210","<machine-learning><r><data-science-model>","1",""
"46006","1","2019-02-22 09:14:02","1","1235","<lstm><multilabel-classification><recurrent-neural-net>","2",""
"46012","1","2019-02-22 10:25:59","1","241","<machine-learning><rnn><preprocessing><aws>","0",""
"46014","1","2019-02-22 10:33:08","1","772","<neural-network><deep-learning><keras><unsupervised-learning><autoencoder>","1",""
"46017","1","2019-02-22 11:39:36","1","574","<deep-learning><tensorflow><cnn>","1",""
"46019","1","2019-02-22 12:04:47","2","8810","<python><scikit-learn><regression><confusion-matrix>","1","1"
"46020","1","2019-02-22 12:20:21","1","16","<probability><distribution><bayesian-networks>","0","1"
"46022","1","2019-02-22 12:54:59","0","17","<python><optimization><data-science-model>","1",""
"46023","1","2019-02-22 13:13:20","2","153","<lstm><prediction>","1",""
"46027","1","2019-02-22 13:47:18","1","796","<r><dataset><clustering><k-means><rstudio>","1",""
"46031","1","2019-02-22 14:07:23","0","222","<anomaly-detection><outlier>","2",""
"46036","1","2019-02-22 14:54:16","1","29","<classification><feature-selection>","1",""
"46038","1","2019-02-22 15:05:19","3","119","<career><excel>","2",""
"46039","1","2019-02-22 15:07:03","4","230","<anomaly>","2","1"
"46040","1","2019-02-22 15:12:47","1","46","<feature-selection><feature-extraction>","0",""
"46044","1","2019-02-22 16:25:37","2","380","<machine-learning><classification>","1","1"
"46047","1","2019-02-22 16:47:44","1","1580","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","0",""
"46049","1","2019-02-22 17:17:48","1","1259","<deep-learning><dataset><image-classification><convolution><accuracy>","1",""
"46050","1","2019-02-22 17:32:52","5","14027","<r><time-series><forecast><data-analysis>","4","4"
"46051","1","2019-02-22 17:39:06","5","1856","<keras><tensorflow>","0",""
"46052","1","2019-02-22 17:53:38","2","210","<scikit-learn><logistic-regression><accuracy><classifier>","2",""
"46053","1","2019-02-22 18:05:34","1","110","<cnn><image-classification><preprocessing><image-recognition>","0",""
"46054","1","2019-02-22 18:16:54","1","99","<machine-learning><r><linear-regression><categorical-data>","1",""
"46056","1","2019-02-22 18:43:25","2","852","<machine-learning><reinforcement-learning>","1",""
"46058","1","2019-02-22 19:18:51","1","40","<machine-learning><data-mining><rnn>","0",""
"46059","1","2019-02-22 19:45:53","2","155","<python><scikit-learn><regression><linear-regression>","1",""
"46066","1","2019-02-22 20:32:16","1","72","<classification><regression><pytorch><outlier>","0",""
"46070","1","2019-02-22 21:56:02","2","53","<neural-network><keras><scikit-learn><tensorflow><model-selection>","1",""
"46071","1","2019-02-22 22:05:04","1","14","<deep-learning><image-classification>","0",""
"46072","1","2019-02-22 23:00:12","1","51","<regression><counts>","0",""
"46076","1","2019-02-23 05:43:06","3","381","<machine-learning><classification><cross-validation><confusion-matrix><smote>","1",""
"46077","1","2019-02-23 05:50:59","2","104","<python><pandas>","1",""
"46078","1","2019-02-23 05:59:32","1","84","<machine-learning>","0",""
"46079","1","2019-02-23 06:30:46","1","16","<python><numpy><numerical>","0",""
"46087","1","2019-02-23 09:00:25","1","21","<machine-learning><dataset>","1",""
"46090","1","2019-02-23 09:16:20","2","92","<python><tensorflow><loss-function><policy-gradients>","0",""
"46092","1","2019-02-23 10:31:08","3","2569","<machine-learning><python><scikit-learn><clustering><dbscan>","2",""
"46093","1","2019-02-23 13:23:21","1","356","<neural-network><keras><regression><predictive-modeling>","1",""
"46097","1","2019-02-23 14:54:42","1","51","<lstm><mini-batch-gradient-descent><reshape>","1",""
"46098","1","2019-02-23 14:56:32","2","118","<machine-learning><deep-learning><nlp><cnn><convolution>","0",""
"46164","1","2019-02-23 16:58:05","0","1621","<deep-learning><computer-vision><object-recognition>","1","1"
"46102","1","2019-02-23 17:42:24","3","1403","<jupyter><anaconda>","3",""
"46103","1","2019-02-23 17:57:41","0","96","<visualization><data><pca><dimensionality-reduction>","1",""
"46104","1","2019-02-23 18:30:02","1","101","<career>","1",""
"46105","1","2019-02-23 19:02:25","1","53","<predictive-modeling>","0",""
"46106","1","2019-02-23 19:55:38","2","6235","<machine-learning><clustering><k-means><dbscan>","2","0"
"46108","1","2019-02-23 22:11:53","1","29","<python><time-series><supervised-learning><gradient-descent>","0",""
"46110","1","2019-02-24 00:09:56","1","40","<neural-network><javascript>","1",""
"46111","1","2019-02-24 00:21:01","1","963","<python><pandas>","1",""
"46114","1","2019-02-24 01:20:20","1","82","<machine-learning>","1",""
"46117","1","2019-02-24 02:50:27","8","14647","<seaborn>","2","1"
"46120","1","2019-02-24 03:35:16","2","214","<machine-learning><boosting>","1",""
"46124","1","2019-02-24 07:27:47","13","9950","<keras><prediction><backpropagation><cost-function><methods>","1","3"
"46125","1","2019-02-24 07:31:12","1","216","<machine-learning><neural-network><deep-learning><keras><convnet>","0",""
"46128","1","2019-02-24 08:58:39","2","1080","<python><scikit-learn><similarity><graphs><numpy>","2","1"
"46132","1","2019-02-24 09:40:40","0","1510","<regression><seaborn>","2","0"
"46135","1","2019-02-24 11:29:39","1","715","<bayesian-networks><probabilistic-programming>","0","1"
"46140","1","2019-02-24 14:07:59","2","178","<lstm><feature-scaling>","1",""
"46141","1","2019-02-24 14:28:34","2","77","<career>","1",""
"46145","1","2019-02-24 16:04:01","0","83","<python><clustering><k-means>","4","1"
"46147","1","2019-02-24 16:26:45","2","79","<machine-learning><python><deep-learning><recommender-system>","4",""
"46149","1","2019-02-24 16:48:56","1","8916","<dataframe>","2",""
"46157","1","2019-02-24 18:40:47","0","581","<r><k-means><categorical-data><excel>","1",""
"46159","1","2019-02-24 20:14:24","1","83","<neural-network><backpropagation><javascript>","1",""
"46168","1","2019-02-25 00:00:10","1","382","<deep-learning>","1",""
"46170","1","2019-02-25 00:20:02","1","22","<neural-network><regression>","1",""
"46171","1","2019-02-25 02:24:10","0","266","<deep-learning><nlp><attention-mechanism><transformer>","1",""
"46172","1","2019-02-25 02:28:39","0","46","<regression><xgboost><boosting>","2",""
"46173","1","2019-02-25 05:00:29","3","12984","<deep-learning><gpu>","1","1"
"46179","1","2019-02-25 07:10:34","2","59","<machine-learning><decision-trees>","1",""
"46180","1","2019-02-25 07:54:56","4","1739","<machine-learning><cnn><computer-vision>","1","1"
"46182","1","2019-02-25 08:36:39","1","2498","<keras><tensorflow>","1",""
"46183","1","2019-02-25 09:20:05","4","172","<python><pandas>","2",""
"46187","1","2019-02-25 10:41:10","2","39","<python><pandas>","1",""
"46188","1","2019-02-25 10:47:42","1","101","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
"46189","1","2019-02-25 10:58:03","1","124","<classification><computer-vision><image-preprocessing>","1",""
"46190","1","2019-02-25 12:01:13","1","84","<python><neural-network><keras><tensorflow><cnn>","1",""
"46192","1","2019-02-25 12:17:32","4","124","<classification><keras><nlp><text>","0","1"
"46197","1","2019-02-25 13:22:02","3","37","<probability><bayesian-networks>","1",""
"46201","1","2019-02-25 13:47:21","2","186","<machine-learning><feature-selection><feature-extraction><correlation>","1",""
"46202","1","2019-02-25 13:47:48","4","65","<lstm><difference>","1",""
"46203","1","2019-02-25 14:03:02","2","36","<python><predictive-modeling><data-cleaning><missing-data><data-imputation>","1",""
"46204","1","2019-02-25 14:05:07","2","31","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","0",""
"46207","1","2019-02-25 14:48:44","1","118","<keras><lstm><error-handling>","1","1"
"46208","1","2019-02-25 14:52:47","1","42","<machine-learning><neural-network>","1",""
"46211","1","2019-02-25 16:22:37","1","34","<visualization><graphs><tableau>","0",""
"46214","1","2019-02-25 16:46:48","3","1064","<python><visualization><orange><anaconda>","0",""
"46215","1","2019-02-25 17:19:29","4","2819","<python><neural-network><keras><scikit-learn>","1","1"
"46217","1","2019-02-25 17:31:49","1","89","<machine-learning><python><scikit-learn><svm><machine-learning-model>","1",""
"46218","1","2019-02-25 19:07:04","3","647","<scikit-learn><multiclass-classification><encoding>","1",""
"46220","1","2019-02-25 19:24:18","3","613","<multilabel-classification><confusion-matrix>","1",""
"46225","1","2019-02-25 20:21:16","1","82","<keras>","0",""
"46228","1","2019-02-25 20:50:50","5","1552","<neural-network><multilabel-classification><mnist>","2",""
"46231","1","2019-02-25 22:44:39","1","50","<clustering><hierarchical-data-format>","1",""
"46239","1","2019-02-26 06:01:12","0","47","<clustering><embeddings><hierarchical-data-format>","2",""
"46243","1","2019-02-26 08:24:03","0","307","<python><pandas>","2",""
"46245","1","2019-02-26 08:51:33","5","1082","<machine-learning><reinforcement-learning>","1","1"
"46246","1","2019-02-26 09:29:12","3","52","<python><pandas>","1",""
"46247","1","2019-02-26 09:44:28","1","18","<machine-learning>","1","1"
"46249","1","2019-02-26 10:44:44","1","964","<classification><lstm><text-mining><rnn><named-entity-recognition>","2",""
"46251","1","2019-02-26 11:13:01","0","57","<python><scikit-learn><nlp>","1",""
"46252","1","2019-02-26 11:13:37","3","739","<python><neural-network><keras><regression>","2",""
"46256","1","2019-02-26 12:12:37","3","72","<python><pandas><feature-engineering>","1","1"
"46258","1","2019-02-26 12:32:50","3","2050","<time-series><encoding><sequence-to-sequence>","1",""
"46266","1","2019-02-26 14:52:37","0","75","<machine-learning><reinforcement-learning><policy-gradients>","1",""
